TIMESTAMP, STREAM ID, MODE, DATA SIZE (bytes), DATA GENERATED AT, PROXY CACHE, LATENCY (ms)
2018-01-25T21:29:38.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:29:37.970Z, --, 70
2018-01-25T21:29:40.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:29:39.973Z, --, 64
2018-01-25T21:29:42.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:29:41.975Z, --, 64
2018-01-25T21:29:44.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:29:43.978Z, --, 64
2018-01-25T21:29:46.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:29:45.981Z, --, 63
2018-01-25T21:29:48.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:29:47.982Z, --, 80
2018-01-25T21:29:50.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:29:49.985Z, --, 62
2018-01-25T21:29:52.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:29:51.987Z, --, 64
2018-01-25T21:29:54.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:29:53.990Z, --, 67
2018-01-25T21:29:56.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:29:55.993Z, --, 63
2018-01-25T21:29:58.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:29:57.996Z, --, 63
2018-01-25T21:30:00.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:29:59.999Z, --, 62
2018-01-25T21:30:02.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:30:02.001Z, --, 63
2018-01-25T21:30:04.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:30:04.004Z, --, 63
2018-01-25T21:30:06.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:30:06.007Z, --, 63
2018-01-25T21:30:08.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:30:08.008Z, --, 63
2018-01-25T21:30:10.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:30:10.011Z, --, 63
2018-01-25T21:30:12.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:30:12.013Z, --, 62
2018-01-25T21:30:14.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:30:14.014Z, --, 62
2018-01-25T21:30:16.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:30:16.017Z, --, 62
2018-01-25T21:30:18.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:30:18.019Z, --, 63
2018-01-25T21:30:20.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:30:20.022Z, --, 63
2018-01-25T21:30:22.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:30:22.025Z, --, 62
2018-01-25T21:30:24.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:30:24.028Z, --, 62
2018-01-25T21:30:26.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:30:26.029Z, --, 63
2018-01-25T21:30:28.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:30:28.032Z, --, 66
2018-01-25T21:30:30.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:30:30.035Z, --, 62
2018-01-25T21:30:32.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:30:32.038Z, --, 62
2018-01-25T21:30:34.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:30:34.041Z, --, 62
2018-01-25T21:30:36.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:30:36.044Z, --, 62
2018-01-25T21:30:38.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1233, 2018-01-25T21:30:38.046Z, --, 62
