TIMESTAMP,CONTAINER,NAME,CPU%,MEM USAGE (MiB),LIMIT (GiB)
2017-12-21T22:19:57.000Z,3fef99524179,--,0.00,,
2017-12-21T22:19:59.000Z,3fef99524179,poll_server_1,0.00,47.28,15.31
2017-12-21T22:19:59.000Z,418e2fc85a5c,poll_nginx_1,0.00,3.102,15.31
2017-12-21T22:20:01.000Z,418e2fc85a5c,poll_nginx_1,0.00,3.102,15.31
2017-12-21T22:20:01.000Z,3fef99524179,poll_server_1,0.00,47.29,15.31
2017-12-21T22:20:03.000Z,418e2fc85a5c,poll_nginx_1,0.00,3.102,15.31
2017-12-21T22:20:03.000Z,3fef99524179,poll_server_1,0.00,47.29,15.31
2017-12-21T22:20:05.000Z,418e2fc85a5c,poll_nginx_1,0.00,3.102,15.31
2017-12-21T22:20:05.000Z,3fef99524179,poll_server_1,0.00,47.29,15.31
2017-12-21T22:20:07.000Z,418e2fc85a5c,poll_nginx_1,0.00,3.102,15.31
2017-12-21T22:20:07.000Z,3fef99524179,poll_server_1,2.46,35.48,15.31
2017-12-21T22:20:09.000Z,418e2fc85a5c,poll_nginx_1,0.00,3.109,15.31
2017-12-21T22:20:09.000Z,3fef99524179,poll_server_1,0.00,35.35,15.31
2017-12-21T22:20:11.000Z,418e2fc85a5c,poll_nginx_1,1.84,3.262,15.31
2017-12-21T22:20:11.000Z,3fef99524179,poll_server_1,5.73,36.68,15.31
2017-12-21T22:20:13.000Z,418e2fc85a5c,poll_nginx_1,3.58,3.18,15.31
2017-12-21T22:20:13.000Z,3fef99524179,poll_server_1,11.28,31.8,15.31
2017-12-21T22:20:15.000Z,418e2fc85a5c,poll_nginx_1,3.94,3.18,15.31
2017-12-21T22:20:15.000Z,3fef99524179,poll_server_1,8.91,31.91,15.31
2017-12-21T22:20:17.000Z,418e2fc85a5c,poll_nginx_1,0.01,3.234,15.31
2017-12-21T22:20:17.000Z,3fef99524179,poll_server_1,0.01,32.52,15.31
2017-12-21T22:20:19.000Z,418e2fc85a5c,poll_nginx_1,0.00,3.27,15.31
2017-12-21T22:20:19.000Z,3fef99524179,poll_server_1,0.01,32.62,15.31
2017-12-21T22:20:21.000Z,418e2fc85a5c,poll_nginx_1,0.00,3.371,15.31
2017-12-21T22:20:21.000Z,3fef99524179,poll_server_1,1.08,32.53,15.31
2017-12-21T22:20:23.000Z,418e2fc85a5c,poll_nginx_1,0.00,3.477,15.31
2017-12-21T22:20:23.000Z,3fef99524179,poll_server_1,0.01,32.41,15.31
2017-12-21T22:20:25.000Z,418e2fc85a5c,poll_nginx_1,0.00,3.477,15.31
2017-12-21T22:20:25.000Z,3fef99524179,poll_server_1,0.01,32.09,15.31
2017-12-21T22:20:27.000Z,418e2fc85a5c,poll_nginx_1,0.00,3.477,15.31
2017-12-21T22:20:27.000Z,3fef99524179,poll_server_1,0.01,32.2,15.31
2017-12-21T22:20:29.000Z,418e2fc85a5c,poll_nginx_1,0.00,3.48,15.31
2017-12-21T22:20:29.000Z,3fef99524179,poll_server_1,0.01,31.98,15.31
2017-12-21T22:20:31.000Z,418e2fc85a5c,poll_nginx_1,0.00,3.555,15.31
2017-12-21T22:20:31.000Z,3fef99524179,poll_server_1,0.01,32.22,15.31
2017-12-21T22:20:33.000Z,418e2fc85a5c,poll_nginx_1,0.00,3.559,15.31
2017-12-21T22:20:33.000Z,3fef99524179,poll_server_1,0.01,32.64,15.31
2017-12-21T22:20:35.000Z,418e2fc85a5c,poll_nginx_1,0.00,3.559,15.31
2017-12-21T22:20:35.000Z,3fef99524179,poll_server_1,0.01,32.8,15.31
2017-12-21T22:20:37.000Z,418e2fc85a5c,poll_nginx_1,0.00,3.559,15.31
2017-12-21T22:20:37.000Z,3fef99524179,poll_server_1,0.01,33.01,15.31
2017-12-21T22:20:39.000Z,418e2fc85a5c,poll_nginx_1,0.00,3.562,15.31
2017-12-21T22:20:39.000Z,3fef99524179,poll_server_1,0.01,32.73,15.31
2017-12-21T22:20:41.000Z,418e2fc85a5c,poll_nginx_1,0.00,3.629,15.31
2017-12-21T22:20:41.000Z,3fef99524179,poll_server_1,0.01,32.86,15.31
2017-12-21T22:20:43.000Z,418e2fc85a5c,poll_nginx_1,0.15,3.629,15.31
2017-12-21T22:20:43.000Z,3fef99524179,poll_server_1,0.01,33.53,15.31
2017-12-21T22:20:45.000Z,418e2fc85a5c,poll_nginx_1,0.00,3.629,15.31
2017-12-21T22:20:45.000Z,3fef99524179,poll_server_1,0.01,32.91,15.31
2017-12-21T22:20:47.000Z,418e2fc85a5c,poll_nginx_1,0.00,3.629,15.31
2017-12-21T22:20:47.000Z,3fef99524179,poll_server_1,0.01,33.66,15.31
