TIMESTAMP, STREAM ID, MODE, DATA SIZE (bytes), DATA GENERATED AT, PROXY CACHE, LATENCY (ms)
2017-12-14T17:14:20.000Z, http://192.168.43.120/stream/websocket, WebSocket, 1233, 2017-12-14T17:14:19.928Z, --, 220
2017-12-14T17:14:22.000Z, http://192.168.43.120/stream/websocket, WebSocket, 1233, 2017-12-14T17:14:21.931Z, --, 169
2017-12-14T17:14:24.000Z, http://192.168.43.120/stream/websocket, WebSocket, 1233, 2017-12-14T17:14:23.934Z, --, 149
2017-12-14T17:14:26.000Z, http://192.168.43.120/stream/websocket, WebSocket, 1233, 2017-12-14T17:14:25.937Z, --, 142
2017-12-14T17:14:28.000Z, http://192.168.43.120/stream/websocket, WebSocket, 1233, 2017-12-14T17:14:27.939Z, --, 188
2017-12-14T17:14:30.000Z, http://192.168.43.120/stream/websocket, WebSocket, 1233, 2017-12-14T17:14:29.942Z, --, 232
2017-12-14T17:14:32.000Z, http://192.168.43.120/stream/websocket, WebSocket, 1233, 2017-12-14T17:14:31.945Z, --, 74
2017-12-14T17:14:34.000Z, http://192.168.43.120/stream/websocket, WebSocket, 1233, 2017-12-14T17:14:33.947Z, --, 119
2017-12-14T17:14:36.000Z, http://192.168.43.120/stream/websocket, WebSocket, 1233, 2017-12-14T17:14:35.950Z, --, 166
2017-12-14T17:14:38.000Z, http://192.168.43.120/stream/websocket, WebSocket, 1233, 2017-12-14T17:14:37.953Z, --, 206
2017-12-14T17:14:40.000Z, http://192.168.43.120/stream/websocket, WebSocket, 1233, 2017-12-14T17:14:39.956Z, --, 49
2017-12-14T17:14:42.000Z, http://192.168.43.120/stream/websocket, WebSocket, 1233, 2017-12-14T17:14:41.958Z, --, 95
2017-12-14T17:14:44.000Z, http://192.168.43.120/stream/websocket, WebSocket, 1233, 2017-12-14T17:14:43.961Z, --, 138
2017-12-14T17:14:46.000Z, http://192.168.43.120/stream/websocket, WebSocket, 1233, 2017-12-14T17:14:45.963Z, --, 186
2017-12-14T17:14:48.000Z, http://192.168.43.120/stream/websocket, WebSocket, 1233, 2017-12-14T17:14:47.966Z, --, 229
