TIMESTAMP,CONTAINER,NAME,CPU%,MEM USAGE (MiB),LIMIT (GiB)
2018-01-25T20:43:47.000Z,f257551dff4d,poll_server_1,0.00,47.09,15.3
2018-01-25T20:43:47.000Z,8215b9c11334,poll_nginx_1,0.00,3,15.3
2018-01-25T20:43:49.000Z,8215b9c11334,poll_nginx_1,0.00,3,15.3
2018-01-25T20:43:49.000Z,f257551dff4d,poll_server_1,0.00,47.1,15.3
2018-01-25T20:43:51.000Z,8215b9c11334,poll_nginx_1,0.14,3.074,15.3
2018-01-25T20:43:51.000Z,f257551dff4d,poll_server_1,1.52,47.37,15.3
2018-01-25T20:43:53.000Z,8215b9c11334,poll_nginx_1,3.69,3.102,15.3
2018-01-25T20:43:53.000Z,f257551dff4d,poll_server_1,8.70,45.04,15.3
2018-01-25T20:43:55.000Z,8215b9c11334,poll_nginx_1,3.78,3.109,15.3
2018-01-25T20:43:55.000Z,f257551dff4d,poll_server_1,11.88,32.32,15.3
2018-01-25T20:43:57.000Z,8215b9c11334,poll_nginx_1,3.82,3.176,15.3
2018-01-25T20:43:57.000Z,f257551dff4d,poll_server_1,7.40,33.13,15.3
2018-01-25T20:43:59.000Z,8215b9c11334,poll_nginx_1,0.00,3.34,15.3
2018-01-25T20:43:59.000Z,f257551dff4d,poll_server_1,0.01,33.93,15.3
2018-01-25T20:44:01.000Z,8215b9c11334,poll_nginx_1,0.00,3.34,15.3
2018-01-25T20:44:01.000Z,f257551dff4d,poll_server_1,0.04,34.13,15.3
2018-01-25T20:44:03.000Z,8215b9c11334,poll_nginx_1,0.00,3.438,15.3
2018-01-25T20:44:03.000Z,f257551dff4d,poll_server_1,1.26,32.75,15.3
2018-01-25T20:44:05.000Z,8215b9c11334,poll_nginx_1,0.00,3.48,15.3
2018-01-25T20:44:05.000Z,f257551dff4d,poll_server_1,0.01,32.71,15.3
2018-01-25T20:44:07.000Z,8215b9c11334,poll_nginx_1,0.00,3.539,15.3
