TIMESTAMP, STREAM ID, MODE, DATA SIZE (bytes), DATA GENERATED AT, PROXY CACHE, LATENCY (ms)
2018-01-25T22:22:51.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:22:51.115Z, --, 7
2018-01-25T22:22:53.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:22:53.118Z, --, 0
2018-01-25T22:22:55.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:22:55.120Z, --, 1
2018-01-25T22:22:57.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:22:57.122Z, --, 2
2018-01-25T22:22:59.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:22:59.124Z, --, 20
2018-01-25T22:23:01.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:01.126Z, --, 2
2018-01-25T22:23:03.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:03.128Z, --, 5
2018-01-25T22:23:05.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:05.130Z, --, 0
2018-01-25T22:23:07.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:07.132Z, --, 1
2018-01-25T22:23:09.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:09.134Z, --, 2
2018-01-25T22:23:11.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:11.136Z, --, 2
2018-01-25T22:23:13.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:13.139Z, --, 1
2018-01-25T22:23:15.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:15.141Z, --, 3
2018-01-25T22:23:17.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:17.144Z, --, 1
2018-01-25T22:23:19.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:19.146Z, --, 3
2018-01-25T22:23:21.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:21.149Z, --, 1
2018-01-25T22:23:23.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:23.152Z, --, 71
2018-01-25T22:23:25.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:25.155Z, --, 1
2018-01-25T22:23:27.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:27.157Z, --, 1
2018-01-25T22:23:29.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:29.160Z, --, 1
2018-01-25T22:23:31.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:31.163Z, --, 2
2018-01-25T22:23:33.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:33.165Z, --, 2
2018-01-25T22:23:35.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:35.168Z, --, 2
2018-01-25T22:23:37.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:37.170Z, --, 1
2018-01-25T22:23:39.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:39.173Z, --, 1
2018-01-25T22:23:41.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:41.176Z, --, 2
2018-01-25T22:23:43.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:43.178Z, --, 1
2018-01-25T22:23:45.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:45.181Z, --, 2
2018-01-25T22:23:47.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:47.184Z, --, 1
2018-01-25T22:23:49.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:49.186Z, --, 0
2018-01-25T22:23:51.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:51.189Z, --, 1
2018-01-25T22:23:53.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:53.192Z, --, 1
2018-01-25T22:23:55.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:55.194Z, --, 0
2018-01-25T22:23:57.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:57.197Z, --, 0
2018-01-25T22:23:59.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:23:59.200Z, --, 1
2018-01-25T22:24:01.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:24:01.203Z, --, 1
2018-01-25T22:24:03.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:24:03.205Z, --, 0
2018-01-25T22:24:05.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:24:05.208Z, --, 6
2018-01-25T22:24:07.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:24:07.211Z, --, 1
2018-01-25T22:24:09.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:24:09.213Z, --, 1
2018-01-25T22:24:11.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:24:11.216Z, --, 0
2018-01-25T22:24:13.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:24:13.219Z, --, 1
2018-01-25T22:24:15.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:24:15.222Z, --, 1
2018-01-25T22:24:17.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:24:17.224Z, --, 1
2018-01-25T22:24:19.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:24:19.227Z, --, 1
2018-01-25T22:24:21.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:24:21.229Z, --, 1
2018-01-25T22:24:23.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:24:23.232Z, --, 1
2018-01-25T22:24:25.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:24:25.235Z, --, 1
2018-01-25T22:24:27.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:24:27.237Z, --, 1
2018-01-25T22:24:29.000Z, http://192.168.0.111/stream/websocket, WebSocket, 1341, 2018-01-25T22:24:29.240Z, --, 0
