TIMESTAMP,CONTAINER,NAME,CPU%,MEM USAGE (MiB),LIMIT (GiB)
2018-01-25T21:48:08.000Z,e85562b0b064,pubsub_server_1,3.69,47.16,15.3
2018-01-25T21:48:08.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.125,15.3
2018-01-25T21:48:10.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.125,15.3
2018-01-25T21:48:10.000Z,e85562b0b064,pubsub_server_1,0.25,47.18,15.3
2018-01-25T21:48:12.000Z,35936e170cf7,pubsub_nginx_1,0.28,3.242,15.3
2018-01-25T21:48:12.000Z,e85562b0b064,pubsub_server_1,1.81,47.61,15.3
2018-01-25T21:48:14.000Z,35936e170cf7,pubsub_nginx_1,0.64,3.266,15.3
2018-01-25T21:48:14.000Z,e85562b0b064,pubsub_server_1,1.59,48.54,15.3
2018-01-25T21:48:16.000Z,35936e170cf7,pubsub_nginx_1,0.56,3.273,15.3
2018-01-25T21:48:16.000Z,e85562b0b064,pubsub_server_1,2.78,33.02,15.3
2018-01-25T21:48:18.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.281,15.3
2018-01-25T21:48:18.000Z,e85562b0b064,pubsub_server_1,0.82,32.97,15.3
2018-01-25T21:48:20.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.281,15.3
2018-01-25T21:48:20.000Z,e85562b0b064,pubsub_server_1,0.71,33.28,15.3
2018-01-25T21:48:22.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.281,15.3
2018-01-25T21:48:22.000Z,e85562b0b064,pubsub_server_1,2.08,32.27,15.3
2018-01-25T21:48:24.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.281,15.3
2018-01-25T21:48:24.000Z,e85562b0b064,pubsub_server_1,0.66,32.33,15.3
2018-01-25T21:48:26.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.281,15.3
2018-01-25T21:48:26.000Z,e85562b0b064,pubsub_server_1,0.70,32.63,15.3
2018-01-25T21:48:28.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.281,15.3
2018-01-25T21:48:28.000Z,e85562b0b064,pubsub_server_1,0.62,32.94,15.3
2018-01-25T21:48:30.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.281,15.3
2018-01-25T21:48:30.000Z,e85562b0b064,pubsub_server_1,2.05,31.82,15.3
2018-01-25T21:48:32.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.281,15.3
2018-01-25T21:48:32.000Z,e85562b0b064,pubsub_server_1,0.77,31.74,15.3
2018-01-25T21:48:34.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.281,15.3
2018-01-25T21:48:34.000Z,e85562b0b064,pubsub_server_1,0.71,32.05,15.3
2018-01-25T21:48:36.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.281,15.3
2018-01-25T21:48:36.000Z,e85562b0b064,pubsub_server_1,0.70,32.37,15.3
2018-01-25T21:48:38.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.281,15.3
2018-01-25T21:48:38.000Z,e85562b0b064,pubsub_server_1,1.27,31.94,15.3
2018-01-25T21:48:40.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.281,15.3
2018-01-25T21:48:40.000Z,e85562b0b064,pubsub_server_1,0.80,32.34,15.3
2018-01-25T21:48:42.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.281,15.3
2018-01-25T21:48:42.000Z,e85562b0b064,pubsub_server_1,0.68,32.54,15.3
2018-01-25T21:48:44.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.281,15.3
2018-01-25T21:48:44.000Z,e85562b0b064,pubsub_server_1,0.90,32.16,15.3
2018-01-25T21:48:46.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.281,15.3
2018-01-25T21:48:46.000Z,e85562b0b064,pubsub_server_1,0.68,32.47,15.3
2018-01-25T21:48:48.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.281,15.3
2018-01-25T21:48:48.000Z,e85562b0b064,pubsub_server_1,0.67,32.78,15.3
2018-01-25T21:48:50.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.281,15.3
2018-01-25T21:48:50.000Z,e85562b0b064,pubsub_server_1,0.77,32.35,15.3
2018-01-25T21:48:52.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.281,15.3
2018-01-25T21:48:52.000Z,e85562b0b064,pubsub_server_1,0.60,32.66,15.3
2018-01-25T21:48:54.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.281,15.3
2018-01-25T21:48:54.000Z,e85562b0b064,pubsub_server_1,0.75,32.35,15.3
2018-01-25T21:48:56.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.281,15.3
2018-01-25T21:48:56.000Z,e85562b0b064,pubsub_server_1,0.68,32.55,15.3
2018-01-25T21:48:58.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.281,15.3
2018-01-25T21:48:58.000Z,e85562b0b064,pubsub_server_1,0.58,32.86,15.3
2018-01-25T21:49:00.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.281,15.3
2018-01-25T21:49:00.000Z,e85562b0b064,pubsub_server_1,0.68,32.45,15.3
2018-01-25T21:49:02.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.281,15.3
2018-01-25T21:49:02.000Z,e85562b0b064,pubsub_server_1,0.60,32.75,15.3
2018-01-25T21:49:04.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.281,15.3
2018-01-25T21:49:04.000Z,e85562b0b064,pubsub_server_1,0.62,33.05,15.3
2018-01-25T21:49:06.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.281,15.3
2018-01-25T21:49:06.000Z,e85562b0b064,pubsub_server_1,0.99,32.7,15.3
2018-01-25T21:49:08.000Z,35936e170cf7,pubsub_nginx_1,0.00,2.844,15.3
2018-01-25T21:49:08.000Z,e85562b0b064,pubsub_server_1,0.59,33.01,15.3
2018-01-25T21:49:10.000Z,35936e170cf7,pubsub_nginx_1,0.00,2.828,15.3
2018-01-25T21:49:10.000Z,e85562b0b064,pubsub_server_1,1.25,33.34,15.3
2018-01-25T21:49:12.000Z,35936e170cf7,pubsub_nginx_1,0.00,2.828,15.3
2018-01-25T21:49:12.000Z,e85562b0b064,pubsub_server_1,0.72,32.92,15.3
2018-01-25T21:49:14.000Z,35936e170cf7,pubsub_nginx_1,0.00,2.828,15.3
2018-01-25T21:49:14.000Z,e85562b0b064,pubsub_server_1,0.32,33.31,15.3
2018-01-25T21:49:16.000Z,35936e170cf7,pubsub_nginx_1,0.00,2.828,15.3
2018-01-25T21:49:16.000Z,e85562b0b064,pubsub_server_1,0.52,33.6,15.3
2018-01-25T21:49:18.000Z,35936e170cf7,pubsub_nginx_1,0.00,2.828,15.3
2018-01-25T21:49:18.000Z,e85562b0b064,pubsub_server_1,0.42,34.01,15.3
2018-01-25T21:49:20.000Z,35936e170cf7,pubsub_nginx_1,0.00,2.828,15.3
2018-01-25T21:49:20.000Z,e85562b0b064,pubsub_server_1,0.06,33.5,15.3
2018-01-25T21:49:22.000Z,35936e170cf7,pubsub_nginx_1,0.00,2.828,15.3
2018-01-25T21:49:22.000Z,e85562b0b064,pubsub_server_1,0.03,33.81,15.3
2018-01-25T21:49:24.000Z,35936e170cf7,pubsub_nginx_1,0.00,2.828,15.3
2018-01-25T21:49:24.000Z,e85562b0b064,pubsub_server_1,0.06,34.11,15.3
2018-01-25T21:49:26.000Z,35936e170cf7,pubsub_nginx_1,0.00,2.828,15.3
2018-01-25T21:49:26.000Z,e85562b0b064,pubsub_server_1,0.00,33.51,15.3
2018-01-25T21:49:28.000Z,35936e170cf7,pubsub_nginx_1,0.00,2.828,15.3
2018-01-25T21:49:28.000Z,e85562b0b064,pubsub_server_1,0.00,33.81,15.3
2018-01-25T21:49:30.000Z,35936e170cf7,pubsub_nginx_1,0.00,2.828,15.3
2018-01-25T21:49:30.000Z,e85562b0b064,pubsub_server_1,0.00,34.12,15.3
2018-01-25T21:49:32.000Z,35936e170cf7,pubsub_nginx_1,0.00,2.828,15.3
2018-01-25T21:49:32.000Z,e85562b0b064,pubsub_server_1,0.20,34,15.3
2018-01-25T21:49:34.000Z,35936e170cf7,pubsub_nginx_1,0.00,2.828,15.3
2018-01-25T21:49:34.000Z,e85562b0b064,pubsub_server_1,0.03,34.38,15.3
2018-01-25T21:49:36.000Z,35936e170cf7,pubsub_nginx_1,0.00,2.828,15.3
2018-01-25T21:49:36.000Z,e85562b0b064,pubsub_server_1,0.00,34.3,15.3
2018-01-25T21:49:38.000Z,35936e170cf7,pubsub_nginx_1,0.00,2.828,15.3
2018-01-25T21:49:38.000Z,e85562b0b064,pubsub_server_1,0.00,33.9,15.3
2018-01-25T21:49:40.000Z,35936e170cf7,pubsub_nginx_1,0.00,2.828,15.3
2018-01-25T21:49:40.000Z,e85562b0b064,pubsub_server_1,0.00,34.21,15.3
2018-01-25T21:49:42.000Z,35936e170cf7,pubsub_nginx_1,0.00,2.828,15.3
2018-01-25T21:49:42.000Z,e85562b0b064,pubsub_server_1,0.00,34.6,15.3
2018-01-25T21:49:44.000Z,35936e170cf7,pubsub_nginx_1,0.00,2.828,15.3
2018-01-25T21:49:44.000Z,e85562b0b064,pubsub_server_1,0.00,34.12,15.3
2018-01-25T21:49:46.000Z,35936e170cf7,pubsub_nginx_1,0.00,2.828,15.3
2018-01-25T21:49:46.000Z,e85562b0b064,pubsub_server_1,0.00,34.43,15.3
2018-01-25T21:49:48.000Z,35936e170cf7,pubsub_nginx_1,0.00,2.828,15.3
2018-01-25T21:49:48.000Z,e85562b0b064,pubsub_server_1,0.00,34.73,15.3
2018-01-25T21:49:50.000Z,35936e170cf7,pubsub_nginx_1,0.00,2.828,15.3
2018-01-25T21:49:50.000Z,e85562b0b064,pubsub_server_1,0.00,34.31,15.3
2018-01-25T21:49:52.000Z,35936e170cf7,pubsub_nginx_1,0.00,2.828,15.3
2018-01-25T21:49:52.000Z,e85562b0b064,pubsub_server_1,0.00,34.61,15.3
2018-01-25T21:49:54.000Z,35936e170cf7,pubsub_nginx_1,0.00,2.828,15.3
2018-01-25T21:49:54.000Z,e85562b0b064,pubsub_server_1,0.00,34.92,15.3
2018-01-25T21:49:56.000Z,35936e170cf7,pubsub_nginx_1,0.00,2.828,15.3
2018-01-25T21:49:56.000Z,e85562b0b064,pubsub_server_1,0.00,34.49,15.3
