TIMESTAMP,CONTAINER,NAME,CPU%,MEM USAGE (MiB),LIMIT (GiB)
2018-01-25T22:05:36.000Z,e85562b0b064,--,0.00,,
2018-01-25T22:05:36.000Z,35936e170cf7,--,0.00,,
2018-01-25T22:05:38.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.199,15.3
2018-01-25T22:05:38.000Z,e85562b0b064,pubsub_server_1,0.00,47.1,15.3
2018-01-25T22:05:40.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.199,15.3
2018-01-25T22:05:40.000Z,e85562b0b064,pubsub_server_1,0.00,47.11,15.3
2018-01-25T22:05:42.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.199,15.3
2018-01-25T22:05:42.000Z,e85562b0b064,pubsub_server_1,0.00,47.12,15.3
2018-01-25T22:05:44.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.199,15.3
2018-01-25T22:05:44.000Z,e85562b0b064,pubsub_server_1,0.00,47.12,15.3
2018-01-25T22:05:46.000Z,35936e170cf7,pubsub_nginx_1,4.88,3.254,15.3
2018-01-25T22:05:46.000Z,e85562b0b064,pubsub_server_1,14.33,33.24,15.3
2018-01-25T22:05:48.000Z,35936e170cf7,pubsub_nginx_1,5.07,3.266,15.3
2018-01-25T22:05:48.000Z,e85562b0b064,pubsub_server_1,11.91,32.05,15.3
2018-01-25T22:05:50.000Z,35936e170cf7,pubsub_nginx_1,4.98,3.266,15.3
2018-01-25T22:05:50.000Z,e85562b0b064,pubsub_server_1,14.40,33.57,15.3
2018-01-25T22:05:52.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.266,15.3
2018-01-25T22:05:52.000Z,e85562b0b064,pubsub_server_1,0.01,34.36,15.3
2018-01-25T22:05:54.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.266,15.3
2018-01-25T22:05:54.000Z,e85562b0b064,pubsub_server_1,0.00,34.64,15.3
2018-01-25T22:05:56.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.266,15.3
2018-01-25T22:05:56.000Z,e85562b0b064,pubsub_server_1,1.09,33.75,15.3
2018-01-25T22:05:58.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.266,15.3
2018-01-25T22:05:58.000Z,e85562b0b064,pubsub_server_1,0.00,33.11,15.3
2018-01-25T22:06:00.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.266,15.3
2018-01-25T22:06:00.000Z,e85562b0b064,pubsub_server_1,0.00,33.24,15.3
2018-01-25T22:06:02.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.266,15.3
2018-01-25T22:06:02.000Z,e85562b0b064,pubsub_server_1,0.00,33.45,15.3
2018-01-25T22:06:04.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.266,15.3
2018-01-25T22:06:04.000Z,e85562b0b064,pubsub_server_1,0.00,33.8,15.3
2018-01-25T22:06:06.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.266,15.3
2018-01-25T22:06:06.000Z,e85562b0b064,pubsub_server_1,0.00,33.41,15.3
2018-01-25T22:06:08.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.266,15.3
2018-01-25T22:06:08.000Z,e85562b0b064,pubsub_server_1,0.00,33.74,15.3
2018-01-25T22:06:10.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.266,15.3
