TIMESTAMP,CONTAINER,NAME,CPU%,MEM USAGE (MiB),LIMIT (GiB)
2017-12-21T22:38:16.000Z,6cdfc4c6c3c1,--,0.00,,
2017-12-21T22:38:16.000Z,6bb99f0d98c1,--,0.00,,
2017-12-21T22:38:18.000Z,6bb99f0d98c1,poll_nginx_1,0.00,3.168,15.31
2017-12-21T22:38:18.000Z,6cdfc4c6c3c1,poll_server_1,0.00,47.15,15.31
2017-12-21T22:38:20.000Z,6bb99f0d98c1,poll_nginx_1,0.00,3.168,15.31
2017-12-21T22:38:20.000Z,6cdfc4c6c3c1,poll_server_1,0.00,47.17,15.31
2017-12-21T22:38:22.000Z,6bb99f0d98c1,poll_nginx_1,0.00,3.168,15.31
2017-12-21T22:38:22.000Z,6cdfc4c6c3c1,poll_server_1,0.00,47.17,15.31
2017-12-21T22:38:24.000Z,6bb99f0d98c1,poll_nginx_1,0.00,3.168,15.31
2017-12-21T22:38:24.000Z,6cdfc4c6c3c1,poll_server_1,0.00,47.18,15.31
2017-12-21T22:38:26.000Z,6bb99f0d98c1,poll_nginx_1,0.00,3.168,15.31
2017-12-21T22:38:26.000Z,6cdfc4c6c3c1,poll_server_1,2.74,35.61,15.31
2017-12-21T22:38:28.000Z,6bb99f0d98c1,poll_nginx_1,0.00,3.176,15.31
2017-12-21T22:38:28.000Z,6cdfc4c6c3c1,poll_server_1,0.00,35.39,15.31
2017-12-21T22:38:30.000Z,6bb99f0d98c1,poll_nginx_1,0.00,3.176,15.31
2017-12-21T22:38:30.000Z,6cdfc4c6c3c1,poll_server_1,0.00,35.41,15.31
2017-12-21T22:38:32.000Z,6bb99f0d98c1,poll_nginx_1,0.00,3.176,15.31
2017-12-21T22:38:32.000Z,6cdfc4c6c3c1,poll_server_1,0.00,35.43,15.31
2017-12-21T22:38:34.000Z,6bb99f0d98c1,poll_nginx_1,0.00,3.176,15.31
2017-12-21T22:38:34.000Z,6cdfc4c6c3c1,poll_server_1,0.00,35.44,15.31
2017-12-21T22:38:36.000Z,6bb99f0d98c1,poll_nginx_1,0.00,3.176,15.31
2017-12-21T22:38:36.000Z,6cdfc4c6c3c1,poll_server_1,0.00,35.5,15.31
2017-12-21T22:38:38.000Z,6bb99f0d98c1,poll_nginx_1,0.00,3.176,15.31
2017-12-21T22:38:38.000Z,6cdfc4c6c3c1,poll_server_1,0.00,35.55,15.31
2017-12-21T22:38:40.000Z,6bb99f0d98c1,poll_nginx_1,1.13,3.227,15.31
2017-12-21T22:38:40.000Z,6cdfc4c6c3c1,poll_server_1,2.55,36.62,15.31
2017-12-21T22:38:42.000Z,6bb99f0d98c1,poll_nginx_1,3.63,3.289,15.31
2017-12-21T22:38:42.000Z,6cdfc4c6c3c1,poll_server_1,12.96,32.05,15.31
2017-12-21T22:38:44.000Z,6bb99f0d98c1,poll_nginx_1,10.07,3.309,15.31
2017-12-21T22:38:44.000Z,6cdfc4c6c3c1,poll_server_1,27.03,42.05,15.31
2017-12-21T22:38:46.000Z,6bb99f0d98c1,poll_nginx_1,7.38,3.402,15.31
2017-12-21T22:38:46.000Z,6cdfc4c6c3c1,poll_server_1,18.73,42.51,15.31
2017-12-21T22:38:48.000Z,6bb99f0d98c1,poll_nginx_1,6.55,3.488,15.31
2017-12-21T22:38:48.000Z,6cdfc4c6c3c1,poll_server_1,16.05,44.93,15.31
2017-12-21T22:38:50.000Z,6bb99f0d98c1,poll_nginx_1,0.00,3.676,15.31
2017-12-21T22:38:50.000Z,6cdfc4c6c3c1,poll_server_1,0.02,45.4,15.31
2017-12-21T22:38:52.000Z,6bb99f0d98c1,poll_nginx_1,0.04,3.676,15.31
2017-12-21T22:38:52.000Z,6cdfc4c6c3c1,poll_server_1,0.02,45.41,15.31
2017-12-21T22:38:54.000Z,6bb99f0d98c1,poll_nginx_1,0.00,3.676,15.31
2017-12-21T22:38:54.000Z,6cdfc4c6c3c1,poll_server_1,0.01,45.43,15.31
2017-12-21T22:38:56.000Z,6bb99f0d98c1,poll_nginx_1,0.00,3.746,15.31
2017-12-21T22:38:56.000Z,6cdfc4c6c3c1,poll_server_1,0.01,51.64,15.31
2017-12-21T22:38:58.000Z,6bb99f0d98c1,poll_nginx_1,0.00,3.746,15.31
2017-12-21T22:38:58.000Z,6cdfc4c6c3c1,poll_server_1,1.30,35.82,15.31
2017-12-21T22:39:00.000Z,6bb99f0d98c1,poll_nginx_1,0.00,3.746,15.31
2017-12-21T22:39:00.000Z,6cdfc4c6c3c1,poll_server_1,0.70,34.62,15.31
