TIMESTAMP,CONTAINER,NAME,CPU%,MEM USAGE (MiB),LIMIT (GiB)
2017-12-14T17:36:47.000Z,f5b5c17918ea,--,0.00,,
2017-12-14T17:36:49.000Z,f5b5c17918ea,pubsub_server_1,0.00,47.2,15.31
2017-12-14T17:36:49.000Z,47506d02999e,pubsub_nginx_1,0.00,3.055,15.31
2017-12-14T17:36:51.000Z,47506d02999e,pubsub_nginx_1,0.00,3.055,15.31
2017-12-14T17:36:51.000Z,f5b5c17918ea,pubsub_server_1,0.00,47.23,15.31
2017-12-14T17:36:53.000Z,47506d02999e,pubsub_nginx_1,0.00,3.055,15.31
2017-12-14T17:36:53.000Z,f5b5c17918ea,pubsub_server_1,0.00,47.23,15.31
2017-12-14T17:36:55.000Z,47506d02999e,pubsub_nginx_1,0.00,3.055,15.31
2017-12-14T17:36:55.000Z,f5b5c17918ea,pubsub_server_1,0.00,47.23,15.31
2017-12-14T17:36:57.000Z,47506d02999e,pubsub_nginx_1,0.00,3.055,15.31
2017-12-14T17:36:57.000Z,f5b5c17918ea,pubsub_server_1,1.39,35.43,15.31
2017-12-14T17:36:59.000Z,47506d02999e,pubsub_nginx_1,0.00,3.062,15.31
2017-12-14T17:36:59.000Z,f5b5c17918ea,pubsub_server_1,0.00,35.3,15.31
2017-12-14T17:37:01.000Z,47506d02999e,pubsub_nginx_1,0.00,3.062,15.31
2017-12-14T17:37:01.000Z,f5b5c17918ea,pubsub_server_1,0.00,35.31,15.31
2017-12-14T17:37:03.000Z,47506d02999e,pubsub_nginx_1,0.00,3.062,15.31
2017-12-14T17:37:03.000Z,f5b5c17918ea,pubsub_server_1,0.00,35.33,15.31
2017-12-14T17:37:05.000Z,47506d02999e,pubsub_nginx_1,0.00,3.062,15.31
2017-12-14T17:37:05.000Z,f5b5c17918ea,pubsub_server_1,0.00,35.34,15.31
2017-12-14T17:37:07.000Z,47506d02999e,pubsub_nginx_1,4.84,3.137,15.31
2017-12-14T17:37:07.000Z,f5b5c17918ea,pubsub_server_1,11.90,32.97,15.31
2017-12-14T17:37:09.000Z,47506d02999e,pubsub_nginx_1,5.31,3.207,15.31
2017-12-14T17:37:09.000Z,f5b5c17918ea,pubsub_server_1,14.05,32.71,15.31
2017-12-14T17:37:11.000Z,47506d02999e,pubsub_nginx_1,5.51,3.27,15.31
2017-12-14T17:37:11.000Z,f5b5c17918ea,pubsub_server_1,15.52,33.92,15.31
2017-12-14T17:37:13.000Z,47506d02999e,pubsub_nginx_1,0.00,3.27,15.31
2017-12-14T17:37:13.000Z,f5b5c17918ea,pubsub_server_1,0.01,34.51,15.31
2017-12-14T17:37:15.000Z,47506d02999e,pubsub_nginx_1,0.00,3.27,15.31
2017-12-14T17:37:15.000Z,f5b5c17918ea,pubsub_server_1,0.00,34.84,15.31
2017-12-14T17:37:17.000Z,47506d02999e,pubsub_nginx_1,0.00,3.27,15.31
2017-12-14T17:37:17.000Z,f5b5c17918ea,pubsub_server_1,0.00,35.54,15.31
2017-12-14T17:37:19.000Z,47506d02999e,pubsub_nginx_1,0.00,3.27,15.31
2017-12-14T17:37:19.000Z,f5b5c17918ea,pubsub_server_1,0.00,33.59,15.31
2017-12-14T17:37:21.000Z,47506d02999e,pubsub_nginx_1,0.00,3.27,15.31
2017-12-14T17:37:21.000Z,f5b5c17918ea,pubsub_server_1,0.00,34.16,15.31
2017-12-14T17:37:23.000Z,47506d02999e,pubsub_nginx_1,0.00,3.27,15.31
2017-12-14T17:37:23.000Z,f5b5c17918ea,pubsub_server_1,0.00,33.78,15.31
2017-12-14T17:37:25.000Z,47506d02999e,pubsub_nginx_1,0.00,3.27,15.31
2017-12-14T17:37:25.000Z,f5b5c17918ea,pubsub_server_1,3.12,32.99,15.31
2017-12-14T17:37:27.000Z,47506d02999e,pubsub_nginx_1,0.00,3.27,15.31
2017-12-14T17:37:27.000Z,f5b5c17918ea,pubsub_server_1,0.00,32.82,15.31
2017-12-14T17:37:29.000Z,47506d02999e,pubsub_nginx_1,0.00,3.27,15.31
2017-12-14T17:37:29.000Z,f5b5c17918ea,pubsub_server_1,0.00,33.41,15.31
2017-12-14T17:37:31.000Z,47506d02999e,pubsub_nginx_1,0.00,3.27,15.31
2017-12-14T17:37:31.000Z,f5b5c17918ea,pubsub_server_1,0.00,33.21,15.31
2017-12-14T17:37:33.000Z,47506d02999e,pubsub_nginx_1,0.00,3.27,15.31
2017-12-14T17:37:33.000Z,f5b5c17918ea,pubsub_server_1,0.00,33.77,15.31
2017-12-14T17:37:35.000Z,47506d02999e,pubsub_nginx_1,0.00,3.27,15.31
2017-12-14T17:37:35.000Z,f5b5c17918ea,pubsub_server_1,0.00,33.61,15.31
2017-12-14T17:37:37.000Z,47506d02999e,pubsub_nginx_1,0.00,3.27,15.31
2017-12-14T17:37:37.000Z,f5b5c17918ea,pubsub_server_1,0.00,34.18,15.31
2017-12-14T17:37:39.000Z,47506d02999e,pubsub_nginx_1,0.00,3.27,15.31
2017-12-14T17:37:39.000Z,f5b5c17918ea,pubsub_server_1,0.00,34.06,15.31
2017-12-14T17:37:41.000Z,47506d02999e,pubsub_nginx_1,0.00,3.27,15.31
2017-12-14T17:37:41.000Z,f5b5c17918ea,pubsub_server_1,0.00,34.7,15.31
2017-12-14T17:37:43.000Z,47506d02999e,pubsub_nginx_1,0.00,3.27,15.31
2017-12-14T17:37:43.000Z,f5b5c17918ea,pubsub_server_1,0.00,34.69,15.31
2017-12-14T17:37:45.000Z,47506d02999e,pubsub_nginx_1,0.00,3.27,15.31
2017-12-14T17:37:45.000Z,f5b5c17918ea,pubsub_server_1,0.00,36.34,15.31
2017-12-14T17:37:47.000Z,47506d02999e,pubsub_nginx_1,0.00,3.27,15.31
2017-12-14T17:37:47.000Z,f5b5c17918ea,pubsub_server_1,0.00,38.46,15.31
2017-12-14T17:37:49.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:37:49.000Z,f5b5c17918ea,pubsub_server_1,0.00,40.1,15.31
2017-12-14T17:37:51.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:37:51.000Z,f5b5c17918ea,pubsub_server_1,0.00,39.14,15.31
2017-12-14T17:37:53.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:37:53.000Z,f5b5c17918ea,pubsub_server_1,0.00,39.79,15.31
2017-12-14T17:37:55.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:37:55.000Z,f5b5c17918ea,pubsub_server_1,0.00,39.41,15.31
2017-12-14T17:37:57.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:37:57.000Z,f5b5c17918ea,pubsub_server_1,0.00,40.05,15.31
2017-12-14T17:37:59.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:37:59.000Z,f5b5c17918ea,pubsub_server_1,0.00,40.02,15.31
2017-12-14T17:38:01.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:01.000Z,f5b5c17918ea,pubsub_server_1,0.00,40.14,15.31
2017-12-14T17:38:03.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:03.000Z,f5b5c17918ea,pubsub_server_1,0.00,40.77,15.31
2017-12-14T17:38:05.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:05.000Z,f5b5c17918ea,pubsub_server_1,0.00,40.77,15.31
2017-12-14T17:38:07.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:07.000Z,f5b5c17918ea,pubsub_server_1,0.00,41.75,15.31
2017-12-14T17:38:09.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:09.000Z,f5b5c17918ea,pubsub_server_1,0.00,41.74,15.31
2017-12-14T17:38:11.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:11.000Z,f5b5c17918ea,pubsub_server_1,0.00,42.36,15.31
2017-12-14T17:38:13.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:13.000Z,f5b5c17918ea,pubsub_server_1,0.00,42.39,15.31
2017-12-14T17:38:15.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:15.000Z,f5b5c17918ea,pubsub_server_1,0.00,43,15.31
2017-12-14T17:38:17.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:17.000Z,f5b5c17918ea,pubsub_server_1,0.00,43.09,15.31
2017-12-14T17:38:19.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:19.000Z,f5b5c17918ea,pubsub_server_1,0.00,43.62,15.31
2017-12-14T17:38:21.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:21.000Z,f5b5c17918ea,pubsub_server_1,0.00,43.61,15.31
2017-12-14T17:38:23.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:23.000Z,f5b5c17918ea,pubsub_server_1,0.00,44.23,15.31
2017-12-14T17:38:25.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:25.000Z,f5b5c17918ea,pubsub_server_1,0.00,44.22,15.31
2017-12-14T17:38:27.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:27.000Z,f5b5c17918ea,pubsub_server_1,0.00,44.84,15.31
2017-12-14T17:38:29.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:29.000Z,f5b5c17918ea,pubsub_server_1,0.00,36.11,15.31
2017-12-14T17:38:31.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:31.000Z,f5b5c17918ea,pubsub_server_1,0.00,35.94,15.31
2017-12-14T17:38:33.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:33.000Z,f5b5c17918ea,pubsub_server_1,0.00,36.33,15.31
2017-12-14T17:38:35.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:35.000Z,f5b5c17918ea,pubsub_server_1,0.00,36.22,15.31
2017-12-14T17:38:37.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:37.000Z,f5b5c17918ea,pubsub_server_1,0.00,36.3,15.31
2017-12-14T17:38:39.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:39.000Z,f5b5c17918ea,pubsub_server_1,0.00,35.86,15.31
2017-12-14T17:38:41.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:41.000Z,f5b5c17918ea,pubsub_server_1,0.00,36.27,15.31
2017-12-14T17:38:43.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:43.000Z,f5b5c17918ea,pubsub_server_1,0.00,36.01,15.31
2017-12-14T17:38:45.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:45.000Z,f5b5c17918ea,pubsub_server_1,0.00,36.41,15.31
2017-12-14T17:38:47.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:47.000Z,f5b5c17918ea,pubsub_server_1,0.00,36.81,15.31
2017-12-14T17:38:49.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:49.000Z,f5b5c17918ea,pubsub_server_1,0.00,36.45,15.31
2017-12-14T17:38:51.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:51.000Z,f5b5c17918ea,pubsub_server_1,0.00,37.86,15.31
2017-12-14T17:38:53.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:53.000Z,f5b5c17918ea,pubsub_server_1,0.00,39.46,15.31
2017-12-14T17:38:55.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:55.000Z,f5b5c17918ea,pubsub_server_1,0.00,41.13,15.31
2017-12-14T17:38:57.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:57.000Z,f5b5c17918ea,pubsub_server_1,0.00,42.02,15.31
2017-12-14T17:38:59.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:38:59.000Z,f5b5c17918ea,pubsub_server_1,0.00,42.55,15.31
2017-12-14T17:39:01.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:39:01.000Z,f5b5c17918ea,pubsub_server_1,0.00,41.41,15.31
2017-12-14T17:39:03.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:39:03.000Z,f5b5c17918ea,pubsub_server_1,0.00,41.28,15.31
2017-12-14T17:39:05.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:39:05.000Z,f5b5c17918ea,pubsub_server_1,0.00,41.25,15.31
2017-12-14T17:39:07.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:39:07.000Z,f5b5c17918ea,pubsub_server_1,0.00,41.87,15.31
2017-12-14T17:39:09.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:39:09.000Z,f5b5c17918ea,pubsub_server_1,0.00,41.85,15.31
2017-12-14T17:39:11.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:39:11.000Z,f5b5c17918ea,pubsub_server_1,0.00,42.47,15.31
2017-12-14T17:39:13.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:39:13.000Z,f5b5c17918ea,pubsub_server_1,0.00,42.45,15.31
2017-12-14T17:39:15.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:39:15.000Z,f5b5c17918ea,pubsub_server_1,0.00,43.1,15.31
2017-12-14T17:39:17.000Z,47506d02999e,pubsub_nginx_1,0.00,2.82,15.31
2017-12-14T17:39:17.000Z,f5b5c17918ea,pubsub_server_1,0.00,43.08,15.31
