TIMESTAMP, STREAM ID, MODE, DATA SIZE (bytes), DATA GENERATED AT, PROXY CACHE, LATENCY (ms)
2018-01-25T20:36:49.000Z, http://192.168.0.111/stream/poll, HTTP, 1341, 2018-01-25T20:36:49.173Z, EXPIRED, 825
2018-01-25T20:36:51.000Z, http://192.168.0.111/stream/poll, HTTP, 1341, 2018-01-25T20:36:51.174Z, EXPIRED, 45
2018-01-25T20:36:53.000Z, http://192.168.0.111/stream/poll, HTTP, 1341, 2018-01-25T20:36:53.177Z, EXPIRED, 80
2018-01-25T20:36:55.000Z, http://192.168.0.111/stream/poll, HTTP, 1341, 2018-01-25T20:36:55.178Z, HIT, 68
2018-01-25T20:36:57.000Z, http://192.168.0.111/stream/poll, HTTP, 1341, 2018-01-25T20:36:57.181Z, EXPIRED, 183
2018-01-25T20:36:59.000Z, http://192.168.0.111/stream/poll, HTTP, 1341, 2018-01-25T20:36:59.183Z, HIT, 64
2018-01-25T20:37:01.000Z, http://192.168.0.111/stream/poll, HTTP, 1341, 2018-01-25T20:37:01.185Z, EXPIRED, 192
2018-01-25T20:37:03.000Z, http://192.168.0.111/stream/poll, HTTP, 1341, 2018-01-25T20:37:03.186Z, HIT, 57
2018-01-25T20:37:05.000Z, http://192.168.0.111/stream/poll, HTTP, 1341, 2018-01-25T20:37:05.189Z, EXPIRED, 182
2018-01-25T20:37:07.000Z, http://192.168.0.111/stream/poll, HTTP, 1341, 2018-01-25T20:37:07.191Z, EXPIRED, 124
2018-01-25T20:37:09.000Z, http://192.168.0.111/stream/poll, HTTP, 1341, 2018-01-25T20:37:09.194Z, EXPIRED, 45
2018-01-25T20:37:11.000Z, http://192.168.0.111/stream/poll, HTTP, 1341, 2018-01-25T20:37:11.197Z, EXPIRED, 129
2018-01-25T20:37:13.000Z, http://192.168.0.111/stream/poll, HTTP, 1341, 2018-01-25T20:37:13.198Z, HIT, 65
2018-01-25T20:37:15.000Z, http://192.168.0.111/stream/poll, HTTP, 1341, 2018-01-25T20:37:15.200Z, EXPIRED, 205
