TIMESTAMP,CONTAINER,NAME,CPU%,MEM USAGE (MiB),LIMIT (GiB)
2018-01-25T22:22:33.000Z,e85562b0b064,pubsub_server_1,0.00,47.18,15.3
2018-01-25T22:22:33.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.117,15.3
2018-01-25T22:22:35.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.117,15.3
2018-01-25T22:22:35.000Z,e85562b0b064,pubsub_server_1,0.00,47.2,15.3
2018-01-25T22:22:37.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.117,15.3
2018-01-25T22:22:37.000Z,e85562b0b064,pubsub_server_1,0.00,47.2,15.3
2018-01-25T22:22:39.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.117,15.3
2018-01-25T22:22:39.000Z,e85562b0b064,pubsub_server_1,0.00,47.2,15.3
2018-01-25T22:22:41.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.117,15.3
2018-01-25T22:22:41.000Z,e85562b0b064,pubsub_server_1,1.31,35.44,15.3
2018-01-25T22:22:43.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.125,15.3
2018-01-25T22:22:43.000Z,e85562b0b064,pubsub_server_1,0.00,35.3,15.3
2018-01-25T22:22:45.000Z,35936e170cf7,pubsub_nginx_1,0.22,3.164,15.3
2018-01-25T22:22:45.000Z,e85562b0b064,pubsub_server_1,0.88,35.68,15.3
2018-01-25T22:22:47.000Z,35936e170cf7,pubsub_nginx_1,1.71,3.176,15.3
2018-01-25T22:22:47.000Z,e85562b0b064,pubsub_server_1,3.94,36.73,15.3
2018-01-25T22:22:49.000Z,35936e170cf7,pubsub_nginx_1,4.14,3.191,15.3
2018-01-25T22:22:49.000Z,e85562b0b064,pubsub_server_1,11.88,32.15,15.3
2018-01-25T22:22:51.000Z,35936e170cf7,pubsub_nginx_1,8.15,3.191,15.3
2018-01-25T22:22:51.000Z,e85562b0b064,pubsub_server_1,21.52,32.87,15.3
2018-01-25T22:22:53.000Z,35936e170cf7,pubsub_nginx_1,13.16,3.191,15.3
2018-01-25T22:22:53.000Z,e85562b0b064,pubsub_server_1,30.66,34.63,15.3
2018-01-25T22:22:55.000Z,35936e170cf7,pubsub_nginx_1,12.65,3.207,15.3
2018-01-25T22:22:55.000Z,e85562b0b064,pubsub_server_1,23.22,36.92,15.3
2018-01-25T22:22:57.000Z,35936e170cf7,pubsub_nginx_1,9.06,3.207,15.3
2018-01-25T22:22:57.000Z,e85562b0b064,pubsub_server_1,20.90,37.81,15.3
2018-01-25T22:22:59.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.207,15.3
2018-01-25T22:22:59.000Z,e85562b0b064,pubsub_server_1,0.01,38.19,15.3
2018-01-25T22:23:01.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.207,15.3
2018-01-25T22:23:01.000Z,e85562b0b064,pubsub_server_1,0.00,40.59,15.3
2018-01-25T22:23:03.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.207,15.3
2018-01-25T22:23:03.000Z,e85562b0b064,pubsub_server_1,0.00,43.29,15.3
2018-01-25T22:23:05.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.207,15.3
2018-01-25T22:23:05.000Z,e85562b0b064,pubsub_server_1,1.12,44.17,15.3
2018-01-25T22:23:07.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.207,15.3
2018-01-25T22:23:07.000Z,e85562b0b064,pubsub_server_1,1.45,34.32,15.3
2018-01-25T22:23:09.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.207,15.3
2018-01-25T22:23:09.000Z,e85562b0b064,pubsub_server_1,0.00,36.26,15.3
2018-01-25T22:23:11.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.207,15.3
2018-01-25T22:23:11.000Z,e85562b0b064,pubsub_server_1,0.00,38.93,15.3
2018-01-25T22:23:13.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.207,15.3
2018-01-25T22:23:13.000Z,e85562b0b064,pubsub_server_1,0.00,39.84,15.3
2018-01-25T22:23:15.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.207,15.3
2018-01-25T22:23:15.000Z,e85562b0b064,pubsub_server_1,0.00,42.53,15.3
2018-01-25T22:23:17.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.207,15.3
2018-01-25T22:23:17.000Z,e85562b0b064,pubsub_server_1,0.00,44.3,15.3
2018-01-25T22:23:19.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.207,15.3
2018-01-25T22:23:19.000Z,e85562b0b064,pubsub_server_1,0.00,45.05,15.3
2018-01-25T22:23:21.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.207,15.3
2018-01-25T22:23:21.000Z,e85562b0b064,pubsub_server_1,0.00,44.8,15.3
2018-01-25T22:23:23.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.207,15.3
2018-01-25T22:23:23.000Z,e85562b0b064,pubsub_server_1,0.00,44.45,15.3
2018-01-25T22:23:25.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.207,15.3
2018-01-25T22:23:25.000Z,e85562b0b064,pubsub_server_1,0.00,48.09,15.3
2018-01-25T22:23:27.000Z,35936e170cf7,pubsub_nginx_1,0.00,3.207,15.3
2018-01-25T22:23:27.000Z,e85562b0b064,pubsub_server_1,0.00,48.57,15.3
