TIMESTAMP,CONTAINER,NAME,CPU%,MEM USAGE (MiB),LIMIT (GiB)
2018-01-25T20:02:18.000Z,f257551dff4d,--,0.00,,
2018-01-25T20:02:18.000Z,8215b9c11334,--,0.00,,
2018-01-25T20:02:21.000Z,8215b9c11334,poll_nginx_1,0.00,3.125,15.3
2018-01-25T20:02:21.000Z,f257551dff4d,poll_server_1,0.57,47.14,15.3
2018-01-25T20:02:23.000Z,8215b9c11334,poll_nginx_1,0.00,3.125,15.3
2018-01-25T20:02:23.000Z,f257551dff4d,poll_server_1,0.22,47.14,15.3
2018-01-25T20:02:25.000Z,8215b9c11334,poll_nginx_1,0.14,3.168,15.3
2018-01-25T20:02:25.000Z,f257551dff4d,poll_server_1,0.90,47.38,15.3
2018-01-25T20:02:27.000Z,8215b9c11334,poll_nginx_1,0.11,3.168,15.3
2018-01-25T20:02:27.000Z,f257551dff4d,poll_server_1,1.59,48.43,15.3
2018-01-25T20:02:29.000Z,8215b9c11334,poll_nginx_1,0.21,3.234,15.3
2018-01-25T20:02:29.000Z,f257551dff4d,poll_server_1,1.14,35.76,15.3
2018-01-25T20:02:31.000Z,8215b9c11334,poll_nginx_1,0.17,3.27,15.3
2018-01-25T20:02:31.000Z,f257551dff4d,poll_server_1,0.63,35.93,15.3
2018-01-25T20:02:33.000Z,8215b9c11334,poll_nginx_1,0.05,3.27,15.3
2018-01-25T20:02:33.000Z,f257551dff4d,poll_server_1,0.27,36.04,15.3
2018-01-25T20:02:35.000Z,8215b9c11334,poll_nginx_1,0.05,3.27,15.3
2018-01-25T20:02:35.000Z,f257551dff4d,poll_server_1,0.29,36.14,15.3
2018-01-25T20:02:37.000Z,8215b9c11334,poll_nginx_1,0.10,3.27,15.3
2018-01-25T20:02:37.000Z,f257551dff4d,poll_server_1,0.36,36.26,15.3
2018-01-25T20:02:39.000Z,8215b9c11334,poll_nginx_1,0.04,3.27,15.3
2018-01-25T20:02:39.000Z,f257551dff4d,poll_server_1,0.26,36.37,15.3
2018-01-25T20:02:41.000Z,8215b9c11334,poll_nginx_1,0.13,3.27,15.3
2018-01-25T20:02:41.000Z,f257551dff4d,poll_server_1,0.48,36.53,15.3
2018-01-25T20:02:43.000Z,8215b9c11334,poll_nginx_1,0.04,3.27,15.3
2018-01-25T20:02:43.000Z,f257551dff4d,poll_server_1,0.27,36.64,15.3
2018-01-25T20:02:45.000Z,8215b9c11334,poll_nginx_1,0.12,3.27,15.3
2018-01-25T20:02:45.000Z,f257551dff4d,poll_server_1,0.49,36.8,15.3
2018-01-25T20:02:47.000Z,8215b9c11334,poll_nginx_1,0.05,3.27,15.3
2018-01-25T20:02:47.000Z,f257551dff4d,poll_server_1,0.26,36.93,15.3
2018-01-25T20:02:49.000Z,8215b9c11334,poll_nginx_1,0.19,3.27,15.3
2018-01-25T20:02:49.000Z,f257551dff4d,poll_server_1,1.19,37.61,15.3
2018-01-25T20:02:51.000Z,8215b9c11334,poll_nginx_1,0.04,3.27,15.3
2018-01-25T20:02:51.000Z,f257551dff4d,poll_server_1,0.25,37.72,15.3
2018-01-25T20:02:53.000Z,8215b9c11334,poll_nginx_1,0.04,3.27,15.3
2018-01-25T20:02:53.000Z,f257551dff4d,poll_server_1,0.22,37.83,15.3
2018-01-25T20:02:55.000Z,8215b9c11334,poll_nginx_1,0.11,3.27,15.3
2018-01-25T20:02:55.000Z,f257551dff4d,poll_server_1,0.41,37.93,15.3
2018-01-25T20:02:57.000Z,8215b9c11334,poll_nginx_1,0.24,3.27,15.3
2018-01-25T20:02:57.000Z,f257551dff4d,poll_server_1,0.73,38.15,15.3
2018-01-25T20:02:59.000Z,8215b9c11334,poll_nginx_1,0.13,3.27,15.3
2018-01-25T20:02:59.000Z,f257551dff4d,poll_server_1,0.70,34.33,15.3
2018-01-25T20:03:01.000Z,8215b9c11334,poll_nginx_1,0.27,3.27,15.3
2018-01-25T20:03:01.000Z,f257551dff4d,poll_server_1,0.77,34.34,15.3
2018-01-25T20:03:03.000Z,8215b9c11334,poll_nginx_1,0.11,3.27,15.3
2018-01-25T20:03:03.000Z,f257551dff4d,poll_server_1,0.43,34.36,15.3
2018-01-25T20:03:05.000Z,8215b9c11334,poll_nginx_1,0.05,3.305,15.3
