TIMESTAMP,CONTAINER,NAME,CPU%,MEM USAGE (MiB),LIMIT (GiB)
2018-01-25T20:30:55.000Z,f257551dff4d,poll_server_1,0.00,47.21,15.3
2018-01-25T20:30:55.000Z,8215b9c11334,poll_nginx_1,0.00,3.141,15.3
2018-01-25T20:30:57.000Z,8215b9c11334,poll_nginx_1,0.39,3.246,15.3
2018-01-25T20:30:57.000Z,f257551dff4d,poll_server_1,1.85,47.57,15.3
2018-01-25T20:30:59.000Z,8215b9c11334,poll_nginx_1,0.68,3.297,15.3
2018-01-25T20:30:59.000Z,f257551dff4d,poll_server_1,1.29,48.51,15.3
2018-01-25T20:31:01.000Z,8215b9c11334,poll_nginx_1,0.62,3.301,15.3
2018-01-25T20:31:01.000Z,f257551dff4d,poll_server_1,1.36,49.44,15.3
2018-01-25T20:31:03.000Z,8215b9c11334,poll_nginx_1,0.39,3.359,15.3
2018-01-25T20:31:03.000Z,f257551dff4d,poll_server_1,2.11,33.04,15.3
2018-01-25T20:31:05.000Z,8215b9c11334,poll_nginx_1,0.00,3.367,15.3
2018-01-25T20:31:05.000Z,f257551dff4d,poll_server_1,0.01,33.17,15.3
2018-01-25T20:31:07.000Z,8215b9c11334,poll_nginx_1,0.00,3.367,15.3
2018-01-25T20:31:07.000Z,f257551dff4d,poll_server_1,0.01,31.91,15.3
2018-01-25T20:31:09.000Z,8215b9c11334,poll_nginx_1,0.00,3.402,15.3
2018-01-25T20:31:09.000Z,f257551dff4d,poll_server_1,0.01,32.23,15.3
2018-01-25T20:31:11.000Z,8215b9c11334,poll_nginx_1,0.00,3.402,15.3
2018-01-25T20:31:11.000Z,f257551dff4d,poll_server_1,0.01,31.99,15.3
2018-01-25T20:31:13.000Z,8215b9c11334,poll_nginx_1,0.00,3.402,15.3
2018-01-25T20:31:13.000Z,f257551dff4d,poll_server_1,0.01,32.58,15.3
2018-01-25T20:31:15.000Z,8215b9c11334,poll_nginx_1,0.00,3.438,15.3
2018-01-25T20:31:15.000Z,f257551dff4d,poll_server_1,1.17,31.73,15.3
2018-01-25T20:31:17.000Z,8215b9c11334,poll_nginx_1,0.00,3.438,15.3
2018-01-25T20:31:17.000Z,f257551dff4d,poll_server_1,0.01,32.4,15.3
2018-01-25T20:31:19.000Z,8215b9c11334,poll_nginx_1,0.00,3.438,15.3
2018-01-25T20:31:19.000Z,f257551dff4d,poll_server_1,0.01,32.27,15.3
2018-01-25T20:31:21.000Z,8215b9c11334,poll_nginx_1,0.00,3.438,15.3
2018-01-25T20:31:21.000Z,f257551dff4d,poll_server_1,0.01,32.09,15.3
2018-01-25T20:31:23.000Z,8215b9c11334,poll_nginx_1,0.25,3.438,15.3
2018-01-25T20:31:23.000Z,f257551dff4d,poll_server_1,1.46,32.76,15.3
2018-01-25T20:31:25.000Z,8215b9c11334,poll_nginx_1,0.00,3.438,15.3
2018-01-25T20:31:25.000Z,f257551dff4d,poll_server_1,0.03,32.54,15.3
2018-01-25T20:31:27.000Z,8215b9c11334,poll_nginx_1,0.00,3.438,15.3
2018-01-25T20:31:27.000Z,f257551dff4d,poll_server_1,0.01,33.18,15.3
2018-01-25T20:31:29.000Z,8215b9c11334,poll_nginx_1,0.00,3.438,15.3
2018-01-25T20:31:29.000Z,f257551dff4d,poll_server_1,0.01,32.93,15.3
2018-01-25T20:31:31.000Z,8215b9c11334,poll_nginx_1,0.00,3.438,15.3
2018-01-25T20:31:31.000Z,f257551dff4d,poll_server_1,0.01,32.71,15.3
2018-01-25T20:31:33.000Z,8215b9c11334,poll_nginx_1,0.00,3.473,15.3
